"","study_id","vector_id","vector_id_new","year","month","season","genus","species","sample_size","country","location_name","full_location_name","topography","ecoregion","gps_latitude","gps_longitude"
"899",603,1037,"vec_1037","2005","","Rainy","Aedes","aegypti",8,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"900",603,1038,"vec_1038","2005","","Rainy","Aedes","luteocephalus",3,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"901",603,1039,"vec_1039","2005","","Rainy","Aedes","metallicus",8,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"902",603,1040,"vec_1040","2005","","Rainy","Aedes","unilineatus",64,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"903",603,1041,"vec_1041","2005","","Rainy","Culex","antennatus",585,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"904",603,1042,"vec_1042","2005","","Rainy","Culex","neavei",1846,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"905",603,1043,"vec_1043","2005","","Rainy","Culex","perfuscus",385,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"906",603,1044,"vec_1044","2005","","Rainy","Culex","poicilipes",4648,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"907",603,1045,"vec_1045","2005","","Rainy","Culex","quinquefasciatus",54,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"908",603,1046,"vec_1046","2005","","Rainy","Culex","tritaeniorhynchus",200,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"909",603,1047,"vec_1047","2005","","Rainy","Mansonia","africana",69,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"910",603,1048,"vec_1048","2005","","Rainy","Mansonia","uniformis",1158,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"911",603,1049,"vec_1049","2006","","Rainy","Aedes","dalzieli",112,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"912",603,1050,"vec_1050","2006","","Rainy","Aedes","fowleri",30,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"913",603,1051,"vec_1051","2006","","Rainy","Aedes","ochraceus",1564,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"914",603,1052,"vec_1052","2006","","Rainy","Aedes","vexans",4345,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"915",603,1053,"vec_1053","2006","","Rainy","Aedes","furcifer",2,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"916",603,1054,"vec_1054","2006","","Rainy","Aedes","sudanensis",386,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"917",603,1055,"vec_1055","2006","","Rainy","Aedes","aegypti",5,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"918",603,1056,"vec_1056","2006","","Rainy","Aedes","luteocephalus",0,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"919",603,1057,"vec_1057","2006","","Rainy","Aedes","metallicus",9,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"920",603,1058,"vec_1058","2006","","Rainy","Aedes","unilineatus",65,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"921",603,1059,"vec_1059","2006","","Rainy","Culex","antennatus",231,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"922",603,1060,"vec_1060","2006","","Rainy","Culex","neavei",1598,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"923",603,1061,"vec_1061","2006","","Rainy","Culex","perfuscus",79,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"924",603,1062,"vec_1062","2006","","Rainy","Culex","poicilipes",3660,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"925",603,1063,"vec_1063","2006","","Rainy","Culex","quinquefasciatus",10,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"926",603,1064,"vec_1064","2006","","Rainy","Culex","tritaeniorhynchus",418,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"927",603,1065,"vec_1065","2006","","Rainy","Mansonia","africana",109,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"928",603,1066,"vec_1066","2006","","Rainy","Mansonia","uniformis",1017,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"929",630,1067,"vec_1067","2015","","","Aedes","vexans",420,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"930",630,1068,"vec_1068","2015","","","Culex","quinquefasciatus",563,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"931",630,1069,"vec_1069","2015","","","Culex","poicilipes",380,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
