study_id,vector_id,vector_id_new,year,month,season,genus,species,sample_size,country,location_name,full_location_name,topography,ecoregion,gps_latitude,gps_longitude
501,714,vec_714,2017_2022,All_months,Both,Aedes,aegypti,1385,Senegal,louga,"Louga, Senegal",,,15.62125,-16.23544444
501,715,vec_715,2017_2023,All_months,Both,Aedes,aegypti,1313,Senegal,barkedji,"Barkedji, Senegal",,,15.27705556,-15.86272222
501,716,vec_716,2017_2024,All_months,Both,Aedes,aegypti,1305,Senegal,fatick,"Fatick, Senegal",,,14.61861111,-16.22583333
501,717,vec_717,2017_2025,All_months,Both,Aedes,aegypti,1352,Senegal,matam,"Matam, Senegal",,,15.66316667,-13.25519444
501,718,vec_718,2017_2026,All_months,Both,Aedes,aegypti,1331,Senegal,ziguinchor,"Ziguinchor, Senegal",,,12.56316667,-16.29294444
501,719,vec_719,2017_2027,All_months,Both,Aedes,aegypti,1338,Senegal,kedougou,"Kedougou, Senegal",,,12.56258333,-12.17552778
547,720,vec_720,1991,All_months,Both,Aedes,vexans,6688,Senegal,barkedji,"Barkedji, Senegal",,,,
547,721,vec_721,1992,All_months,Both,Aedes,vexans,2654,Senegal,barkedji,"Barkedji, Senegal",,,,
547,722,vec_722,1993,All_months,Both,Aedes,vexans,1574,Senegal,barkedji,"Barkedji, Senegal",,,,
547,723,vec_723,1994,All_months,Both,Aedes,vexans,4756,Senegal,barkedji,"Barkedji, Senegal",,,,
547,724,vec_724,1995,All_months,Both,Aedes,vexans,12545,Senegal,barkedji,"Barkedji, Senegal",,,,
547,725,vec_725,1996,All_months,Both,Aedes,vexans,8114,Senegal,barkedji,"Barkedji, Senegal",,,,
547,726,vec_726,1991,All_months,Both,Culex,poicilipes,2780,Senegal,barkedji,"Barkedji, Senegal",,,,
547,727,vec_727,1992,All_months,Both,Culex,poicilipes,1026,Senegal,barkedji,"Barkedji, Senegal",,,,
547,728,vec_728,1993,All_months,Both,Culex,poicilipes,21213,Senegal,barkedji,"Barkedji, Senegal",,,,
547,729,vec_729,1994,All_months,Both,Culex,poicilipes,4001,Senegal,barkedji,"Barkedji, Senegal",,,,
547,730,vec_730,1995,All_months,Both,Culex,poicilipes,4964,Senegal,barkedji,"Barkedji, Senegal",,,,
547,731,vec_731,1996,All_months,Both,Culex,poicilipes,2926,Senegal,barkedji,"Barkedji, Senegal",,,,
547,732,vec_732,2002,All_months,Both,Aedes,vexans,799,Senegal,barkedji,"Barkedji, Senegal",,,,
547,733,vec_733,2003,All_months,Both,Aedes,vexans,1106,Senegal,barkedji,"Barkedji, Senegal",,,,
547,734,vec_734,2002,All_months,Both,Culex,poicilipes,56,Senegal,barkedji,"Barkedji, Senegal",,,,
547,735,vec_735,2003,All_months,Both,Culex,poicilipes,468,Senegal,barkedji,"Barkedji, Senegal",,,,
473,736,vec_736,2007,July,Rainy,Aedes,aegypti,26,Senegal,saint_louis,"Saint Louis, Senegal",,,16.02564722,-16.50498333
473,737,vec_737,2007,July,Rainy,Aedes,aegypti,58,Senegal,digale,"Digale, Senegal",,,16.18333333,-15.75
473,738,vec_738,2007,July,Rainy,Aedes,aegypti,58,Senegal,louga,"Louga, Senegal",,,15.61528611,-16.22154444
473,739,vec_739,2005,January,Dry,Aedes,aegypti,61,Senegal,dakar,"Dakar, Senegal",,,14.74999167,-17.46642222
473,740,vec_740,2007,June,Rainy,Aedes,aegypti,59,Senegal,ngoye,"Ngoye, Senegal",,,14.61423611,-16.41188611
473,741,vec_741,2007,April,Dry,Aedes,aegypti,73,Senegal,touba,"Touba, Senegal",,,14.85935278,-15.87883333
473,742,vec_742,2006,July,Rainy,Aedes,aegypti,36,Senegal,mindin,"Mindin, Senegal",,,14.06626389,-15.29965556
473,743,vec_743,2006,July,Rainy,Aedes,aegypti,43,Senegal,kaffrine,"Kaffrine, Senegal",,,14.10661944,-15.55201389
473,744,vec_744,2006,July,Rainy,Aedes,aegypti,52,Senegal,koungheul,"Koungheul, Senegal",,,13.97596944,-14.80419722
473,745,vec_745,2006,July,Rainy,Aedes,aegypti,105,Senegal,tambacounda,"Tambacounda, Senegal",,,13.77309167,-13.67731944
473,746,vec_746,2006,July,Rainy,Aedes,aegypti,25,Senegal,saraya,"Saraya, Senegal",,,12.83333333,-11.75
473,747,vec_747,2006,July,Rainy,Aedes,aegypti,26,Senegal,dienoudialla,"Dienoudialla, Senegal",,,13.21445833,-13.11198611
473,748,vec_748,2007,July,Rainy,Aedes,aegypti,58,Senegal,goudiri,"Goudiri, Senegal",,,14.18695,-12.71219722
473,749,vec_749,2006,July,Rainy,Aedes,aegypti,69,Senegal,niemenike,"Niemenike, Senegal",,,13.00708889,-12.54670556
473,750,vec_750,2006,November,Dry,Aedes,aegypti,57,Senegal,ngari,"Ngari, Senegal",,,12.63349167,-12.24993611
473,751,vec_751,2006,November,Dry,Aedes,aegypti,40,Senegal,pk10,"Pk10, Senegal",,,12.600025,-12.23340278
473,752,vec_752,2006,November,Dry,Aedes,aegypti,83,Senegal,deux_riviers,"Deux Riviers, Senegal",,,12.63338889,-12.233375
473,753,vec_753,2007,July,Rainy,Aedes,aegypti,58,Senegal,simenti,"Simenti, Senegal",,,13.03325556,-13.29965833
473,754,vec_754,2006,July,Rainy,Aedes,aegypti,53,Senegal,fongolimbi,"Fongolimbi, Senegal",,,12.41246667,-12.0116
486,755,vec_755,2010,February,Dry,Aedes,aegypti,173,Senegal,pk10,"Pk10, Senegal",,,,
486,756,vec_756,2011,September,Rainy,Aedes,aegypti,80,Senegal,pk10,"Pk10, Senegal",,,,
291,757,vec_757,1988,All_months,Both,Tick,sp.,176,Gambia,keneba,"Keneba, Gambia",,,,
291,758,vec_758,1988,All_months,Both,Tick,sp.,103,Gambia,fugga,"Fugga, Gambia",,,,
291,759,vec_759,1988,All_months,Both,Tick,sp.,9,Gambia,sambel_kunda,"Sambel Kunda, Gambia",,,,
352,760,vec_760,2014,June,Rainy,Rhipicephalus,evertesi_evertesi,172,Senegal,keur_momar_sarr,"Keur Momar Sarr, Senegal",,,15.916667,-15.966667
352,761,vec_761,2014,June,Rainy,Hyalomma,impeltatum,10,Senegal,keur_momar_sarr,"Keur Momar Sarr, Senegal",,,15.916667,-15.966667
352,762,vec_762,2014,June,Rainy,Hyalomma,rufipes,17,Senegal,keur_momar_sarr,"Keur Momar Sarr, Senegal",,,15.916667,-15.966667
352,763,vec_763,2014,June,Rainy,Rhipicephalus,bursa,3,Senegal,keur_momar_sarr,"Keur Momar Sarr, Senegal",,,15.916667,-15.966667
352,764,vec_764,2014,June,Rainy,Rhipicephalus,muhsamae,2,Senegal,keur_momar_sarr,"Keur Momar Sarr, Senegal",,,15.916667,-15.966667
409,765,vec_765,1999,June,Rainy,Aedes,furcifer,1134,Senegal,kedougou,"Kedougou, Senegal",,,,
409,766,vec_766,1999,October,Rainy,Aedes,furcifer,1998,Senegal,kedougou,"Kedougou, Senegal",,,,
409,767,vec_767,1999,November,Dry,Aedes,furcifer,1425,Senegal,kedougou,"Kedougou, Senegal",,,,
409,768,vec_768,1999,June,Rainy,Aedes,taylori,379,Senegal,kedougou,"Kedougou, Senegal",,,,
409,769,vec_769,1999,October,Rainy,Aedes,taylori,124,Senegal,kedougou,"Kedougou, Senegal",,,,
409,770,vec_770,1999,November,Dry,Aedes,taylori,575,Senegal,kedougou,"Kedougou, Senegal",,,,
409,771,vec_771,1999,June,Rainy,Aedes,luteocephalus,1064,Senegal,kedougou,"Kedougou, Senegal",,,,
409,772,vec_772,1999,October,Rainy,Aedes,luteocephalus,682,Senegal,kedougou,"Kedougou, Senegal",,,,
409,773,vec_773,1999,November,Dry,Aedes,luteocephalus,392,Senegal,kedougou,"Kedougou, Senegal",,,,
409,774,vec_774,1999,June,Rainy,Aedes,aegypti,54,Senegal,kedougou,"Kedougou, Senegal",,,,
409,775,vec_775,1999,October,Rainy,Aedes,aegypti,3366,Senegal,kedougou,"Kedougou, Senegal",,,,
409,776,vec_776,1999,November,Dry,Aedes,aegypti,7984,Senegal,kedougou,"Kedougou, Senegal",,,,
412,777,vec_777,1990,October_to_november,Both,Aedes,dalzieli,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,778,vec_778,1990,October_to_november,Both,Aedes,fowleri,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,779,vec_779,1990,October_to_november,Both,Aedes,ochraceus,3,Senegal,barkedji,"Barkedji, Senegal",,,,
412,780,vec_780,1990,October_to_november,Both,Aedes,vexans,245,Senegal,barkedji,"Barkedji, Senegal",,,,
412,781,vec_781,1990,October_to_november,Both,Aedes,vittatus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,782,vec_782,1990,October_to_november,Both,Aedes,furcifer,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,783,vec_783,1990,October_to_november,Both,Aedes,sudanensis,5,Senegal,barkedji,"Barkedji, Senegal",,,,
412,784,vec_784,1990,October_to_november,Both,Aedes,aegypti,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,785,vec_785,1990,October_to_november,Both,Aedes,luteocephalus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,786,vec_786,1990,October_to_november,Both,Aedes,metallicus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,787,vec_787,1990,October_to_november,Both,Aedes,unilineatus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,788,vec_788,1990,October_to_november,Both,Aedes,antennatus,24,Senegal,barkedji,"Barkedji, Senegal",,,,
412,789,vec_789,1990,October_to_november,Both,Culex,neavei,199,Senegal,barkedji,"Barkedji, Senegal",,,,
412,790,vec_790,1990,October_to_november,Both,Culex,perfuscus,2,Senegal,barkedji,"Barkedji, Senegal",,,,
412,791,vec_791,1990,October_to_november,Both,Culex,poicilipes,21668,Senegal,barkedji,"Barkedji, Senegal",,,,
412,792,vec_792,1990,October_to_november,Both,Culex,quinquefasciatus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,793,vec_793,1990,October_to_november,Both,Culex,tritaeniorhynchus,98,Senegal,barkedji,"Barkedji, Senegal",,,,
412,794,vec_794,1990,October_to_november,Both,Mansonia,africana,225,Senegal,barkedji,"Barkedji, Senegal",,,,
412,795,vec_795,1990,October_to_november,Both,Mansonia,uniformis,192,Senegal,barkedji,"Barkedji, Senegal",,,,
412,796,vec_796,1991,All_months,Both,Aedes,dalzieli,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,797,vec_797,1991,All_months,Both,Aedes,fowleri,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,798,vec_798,1991,All_months,Both,Aedes,ochraceus,282,Senegal,barkedji,"Barkedji, Senegal",,,,
412,799,vec_799,1991,All_months,Both,Aedes,vexans,10247,Senegal,barkedji,"Barkedji, Senegal",,,,
412,800,vec_800,1991,All_months,Both,Aedes,vittatus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,801,vec_801,1991,All_months,Both,Aedes,furcifer,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,802,vec_802,1991,All_months,Both,Aedes,sudanensis,344,Senegal,barkedji,"Barkedji, Senegal",,,,
412,803,vec_803,1991,All_months,Both,Aedes,aegypti,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,804,vec_804,1991,All_months,Both,Aedes,luteocephalus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,805,vec_805,1991,All_months,Both,Aedes,metallicus,17,Senegal,barkedji,"Barkedji, Senegal",,,,
412,806,vec_806,1991,All_months,Both,Aedes,unilineatus,36,Senegal,barkedji,"Barkedji, Senegal",,,,
412,807,vec_807,1991,All_months,Both,Aedes,antennatus,1177,Senegal,barkedji,"Barkedji, Senegal",,,,
412,808,vec_808,1991,All_months,Both,Culex,neavei,756,Senegal,barkedji,"Barkedji, Senegal",,,,
412,809,vec_809,1991,All_months,Both,Culex,perfuscus,134,Senegal,barkedji,"Barkedji, Senegal",,,,
412,810,vec_810,1991,All_months,Both,Culex,poicilipes,7363,Senegal,barkedji,"Barkedji, Senegal",,,,
412,811,vec_811,1991,All_months,Both,Culex,quinquefasciatus,339,Senegal,barkedji,"Barkedji, Senegal",,,,
412,812,vec_812,1991,All_months,Both,Culex,tritaeniorhynchus,137,Senegal,barkedji,"Barkedji, Senegal",,,,
412,813,vec_813,1991,All_months,Both,Mansonia,africana,1559,Senegal,barkedji,"Barkedji, Senegal",,,,
412,814,vec_814,1991,All_months,Both,Mansonia,uniformis,156,Senegal,barkedji,"Barkedji, Senegal",,,,
412,815,vec_815,1992,All_months,Both,Aedes,dalzieli,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,816,vec_816,1992,All_months,Both,Aedes,fowleri,2,Senegal,barkedji,"Barkedji, Senegal",,,,
412,817,vec_817,1992,All_months,Both,Aedes,ochraceus,634,Senegal,barkedji,"Barkedji, Senegal",,,,
412,818,vec_818,1992,All_months,Both,Aedes,vexans,4204,Senegal,barkedji,"Barkedji, Senegal",,,,
412,819,vec_819,1992,All_months,Both,Aedes,vittatus,1,Senegal,barkedji,"Barkedji, Senegal",,,,
412,820,vec_820,1992,All_months,Both,Aedes,furcifer,125,Senegal,barkedji,"Barkedji, Senegal",,,,
412,821,vec_821,1992,All_months,Both,Aedes,sudanensis,252,Senegal,barkedji,"Barkedji, Senegal",,,,
412,822,vec_822,1992,All_months,Both,Aedes,aegypti,10,Senegal,barkedji,"Barkedji, Senegal",,,,
412,823,vec_823,1992,All_months,Both,Aedes,luteocephalus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,824,vec_824,1992,All_months,Both,Aedes,metallicus,101,Senegal,barkedji,"Barkedji, Senegal",,,,
412,825,vec_825,1992,All_months,Both,Aedes,unilineatus,134,Senegal,barkedji,"Barkedji, Senegal",,,,
412,826,vec_826,1992,All_months,Both,Aedes,antennatus,478,Senegal,barkedji,"Barkedji, Senegal",,,,
412,827,vec_827,1992,All_months,Both,Culex,neavei,1946,Senegal,barkedji,"Barkedji, Senegal",,,,
412,828,vec_828,1992,All_months,Both,Culex,perfuscus,239,Senegal,barkedji,"Barkedji, Senegal",,,,
412,829,vec_829,1992,All_months,Both,Culex,poicilipes,11151,Senegal,barkedji,"Barkedji, Senegal",,,,
412,830,vec_830,1992,All_months,Both,Culex,quinquefasciatus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,831,vec_831,1992,All_months,Both,Culex,tritaeniorhynchus,1242,Senegal,barkedji,"Barkedji, Senegal",,,,
412,832,vec_832,1992,All_months,Both,Mansonia,africana,4524,Senegal,barkedji,"Barkedji, Senegal",,,,
412,833,vec_833,1992,All_months,Both,Mansonia,uniformis,703,Senegal,barkedji,"Barkedji, Senegal",,,,
412,834,vec_834,1993,All_months,Both,Aedes,dalzieli,10,Senegal,barkedji,"Barkedji, Senegal",,,,
412,835,vec_835,1993,All_months,Both,Aedes,fowleri,19,Senegal,barkedji,"Barkedji, Senegal",,,,
412,836,vec_836,1993,All_months,Both,Aedes,ochraceus,1169,Senegal,barkedji,"Barkedji, Senegal",,,,
412,837,vec_837,1993,All_months,Both,Aedes,vexans,4174,Senegal,barkedji,"Barkedji, Senegal",,,,
412,838,vec_838,1993,All_months,Both,Aedes,vittatus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,839,vec_839,1993,All_months,Both,Aedes,furcifer,139,Senegal,barkedji,"Barkedji, Senegal",,,,
412,840,vec_840,1993,All_months,Both,Aedes,sudanensis,184,Senegal,barkedji,"Barkedji, Senegal",,,,
412,841,vec_841,1993,All_months,Both,Aedes,aegypti,9,Senegal,barkedji,"Barkedji, Senegal",,,,
412,842,vec_842,1993,All_months,Both,Aedes,luteocephalus,1,Senegal,barkedji,"Barkedji, Senegal",,,,
412,843,vec_843,1993,All_months,Both,Aedes,metallicus,59,Senegal,barkedji,"Barkedji, Senegal",,,,
412,844,vec_844,1993,All_months,Both,Aedes,unilineatus,64,Senegal,barkedji,"Barkedji, Senegal",,,,
412,845,vec_845,1993,All_months,Both,Aedes,antennatus,482,Senegal,barkedji,"Barkedji, Senegal",,,,
412,846,vec_846,1993,All_months,Both,Culex,neavei,3602,Senegal,barkedji,"Barkedji, Senegal",,,,
412,847,vec_847,1993,All_months,Both,Culex,perfuscus,330,Senegal,barkedji,"Barkedji, Senegal",,,,
412,848,vec_848,1993,All_months,Both,Culex,poicilipes,28630,Senegal,barkedji,"Barkedji, Senegal",,,,
412,849,vec_849,1993,All_months,Both,Culex,quinquefasciatus,291,Senegal,barkedji,"Barkedji, Senegal",,,,
412,850,vec_850,1993,All_months,Both,Culex,tritaeniorhynchus,182,Senegal,barkedji,"Barkedji, Senegal",,,,
412,851,vec_851,1993,All_months,Both,Mansonia,africana,4636,Senegal,barkedji,"Barkedji, Senegal",,,,
412,852,vec_852,1993,All_months,Both,Mansonia,uniformis,925,Senegal,barkedji,"Barkedji, Senegal",,,,
412,853,vec_853,1994,All_months,Both,Aedes,dalzieli,24,Senegal,barkedji,"Barkedji, Senegal",,,,
412,854,vec_854,1994,All_months,Both,Aedes,fowleri,9,Senegal,barkedji,"Barkedji, Senegal",,,,
412,855,vec_855,1994,All_months,Both,Aedes,ochraceus,1069,Senegal,barkedji,"Barkedji, Senegal",,,,
412,856,vec_856,1994,All_months,Both,Aedes,vexans,6971,Senegal,barkedji,"Barkedji, Senegal",,,,
412,857,vec_857,1994,All_months,Both,Aedes,vittatus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,858,vec_858,1994,All_months,Both,Aedes,furcifer,129,Senegal,barkedji,"Barkedji, Senegal",,,,
412,859,vec_859,1994,All_months,Both,Aedes,sudanensis,66,Senegal,barkedji,"Barkedji, Senegal",,,,
412,860,vec_860,1994,All_months,Both,Aedes,aegypti,1,Senegal,barkedji,"Barkedji, Senegal",,,,
412,861,vec_861,1994,All_months,Both,Aedes,luteocephalus,10,Senegal,barkedji,"Barkedji, Senegal",,,,
412,862,vec_862,1994,All_months,Both,Aedes,metallicus,93,Senegal,barkedji,"Barkedji, Senegal",,,,
412,863,vec_863,1994,All_months,Both,Aedes,unilineatus,43,Senegal,barkedji,"Barkedji, Senegal",,,,
412,864,vec_864,1994,All_months,Both,Aedes,antennatus,298,Senegal,barkedji,"Barkedji, Senegal",,,,
412,865,vec_865,1994,All_months,Both,Culex,neavei,950,Senegal,barkedji,"Barkedji, Senegal",,,,
412,866,vec_866,1994,All_months,Both,Culex,perfuscus,59,Senegal,barkedji,"Barkedji, Senegal",,,,
412,867,vec_867,1994,All_months,Both,Culex,poicilipes,7014,Senegal,barkedji,"Barkedji, Senegal",,,,
412,868,vec_868,1994,All_months,Both,Culex,quinquefasciatus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,869,vec_869,1994,All_months,Both,Culex,tritaeniorhynchus,360,Senegal,barkedji,"Barkedji, Senegal",,,,
412,870,vec_870,1994,All_months,Both,Mansonia,africana,5650,Senegal,barkedji,"Barkedji, Senegal",,,,
412,871,vec_871,1994,All_months,Both,Mansonia,uniformis,140,Senegal,barkedji,"Barkedji, Senegal",,,,
412,872,vec_872,1995,All_months,Both,Aedes,dalzieli,29,Senegal,barkedji,"Barkedji, Senegal",,,,
412,873,vec_873,1995,All_months,Both,Aedes,fowleri,10,Senegal,barkedji,"Barkedji, Senegal",,,,
412,874,vec_874,1995,All_months,Both,Aedes,ochraceus,302,Senegal,barkedji,"Barkedji, Senegal",,,,
412,875,vec_875,1995,All_months,Both,Aedes,vexans,14953,Senegal,barkedji,"Barkedji, Senegal",,,,
412,876,vec_876,1995,All_months,Both,Aedes,vittatus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,877,vec_877,1995,All_months,Both,Aedes,furcifer,82,Senegal,barkedji,"Barkedji, Senegal",,,,
412,878,vec_878,1995,All_months,Both,Aedes,sudanensis,307,Senegal,barkedji,"Barkedji, Senegal",,,,
412,879,vec_879,1995,All_months,Both,Aedes,aegypti,3,Senegal,barkedji,"Barkedji, Senegal",,,,
412,880,vec_880,1995,All_months,Both,Aedes,luteocephalus,6,Senegal,barkedji,"Barkedji, Senegal",,,,
412,881,vec_881,1995,All_months,Both,Aedes,metallicus,22,Senegal,barkedji,"Barkedji, Senegal",,,,
412,882,vec_882,1995,All_months,Both,Aedes,unilineatus,16,Senegal,barkedji,"Barkedji, Senegal",,,,
412,883,vec_883,1995,All_months,Both,Aedes,antennatus,1085,Senegal,barkedji,"Barkedji, Senegal",,,,
412,884,vec_884,1995,All_months,Both,Culex,neavei,1409,Senegal,barkedji,"Barkedji, Senegal",,,,
412,885,vec_885,1995,All_months,Both,Culex,perfuscus,140,Senegal,barkedji,"Barkedji, Senegal",,,,
412,886,vec_886,1995,All_months,Both,Culex,poicilipes,6737,Senegal,barkedji,"Barkedji, Senegal",,,,
412,887,vec_887,1995,All_months,Both,Culex,quinquefasciatus,0,Senegal,barkedji,"Barkedji, Senegal",,,,
412,888,vec_888,1995,All_months,Both,Culex,tritaeniorhynchus,1572,Senegal,barkedji,"Barkedji, Senegal",,,,
412,889,vec_889,1995,All_months,Both,Mansonia,africana,474,Senegal,barkedji,"Barkedji, Senegal",,,,
412,890,vec_890,1995,All_months,Both,Mansonia,uniformis,3026,Senegal,barkedji,"Barkedji, Senegal",,,,
414,891,vec_891,2002,August,Rainy,Aedes,vexans,13424,Senegal,niakhar,"Niakhar, Senegal",,,,
414,892,vec_892,2002,September,Rainy,Aedes,vexans,8723,Senegal,niakhar,"Niakhar, Senegal",,,,
414,893,vec_893,2002,October,Rainy,Aedes,vexans,29347,Senegal,niakhar,"Niakhar, Senegal",,,,
414,894,vec_894,2003,July,Rainy,Aedes,vexans,781,Senegal,niakhar,"Niakhar, Senegal",,,,
414,895,vec_895,2002,November,Dry,Culex,poicilipes,16934,Senegal,niakhar,"Niakhar, Senegal",,,,
415,896,vec_896,1987,May,Dry,Hyalomma,truncatum,1,Senegal,bandia,"Bandia, Senegal",,,,
415,897,vec_897,1987,May,Dry,Rhipicephalus,guilhoni,0,Senegal,bandia,"Bandia, Senegal",,,,
415,898,vec_898,1987,June,Rainy,Hyalomma,truncatum,4,Senegal,bandia,"Bandia, Senegal",,,,
415,899,vec_899,1987,June,Rainy,Rhipicephalus,guilhoni,1,Senegal,bandia,"Bandia, Senegal",,,,
415,900,vec_900,1987,July,Rainy,Rhipicephalus,sulcatus,1,Senegal,bandia,"Bandia, Senegal",,,,
415,901,vec_901,1987,July,Rainy,Hyalomma,truncatum,0,Senegal,bandia,"Bandia, Senegal",,,,
415,902,vec_902,1987,August,Rainy,Hyalomma,truncatum,0,Senegal,bandia,"Bandia, Senegal",,,,
415,903,vec_903,1987,August,Rainy,Rhipicephalus,guilhoni,0,Senegal,bandia,"Bandia, Senegal",,,,
415,904,vec_904,1987,September,Rainy,Hyalomma,truncatum,0,Senegal,bandia,"Bandia, Senegal",,,,
415,905,vec_905,1987,September,Rainy,Rhipicephalus,guilhoni,0,Senegal,bandia,"Bandia, Senegal",,,,
415,906,vec_906,1987,October,Rainy,Hyalomma,truncatum,1,Senegal,bandia,"Bandia, Senegal",,,,
415,907,vec_907,1987,October,Rainy,Rhipicephalus,guilhoni,2,Senegal,bandia,"Bandia, Senegal",,,,
415,908,vec_908,1988,February,Dry,Hyalomma,truncatum,0,Senegal,bandia,"Bandia, Senegal",,,,
415,909,vec_909,1988,February,Dry,Rhipicephalus,guilhoni,1,Senegal,bandia,"Bandia, Senegal",,,,
415,910,vec_910,1988,March,Dry,Hyalomma,truncatum,0,Senegal,bandia,"Bandia, Senegal",,,,
415,911,vec_911,1988,March,Dry,Rhipicephalus,guilhoni,0,Senegal,bandia,"Bandia, Senegal",,,,
415,912,vec_912,1988,April,Dry,Hyalomma,truncatum,0,Senegal,bandia,"Bandia, Senegal",,,,
415,913,vec_913,1988,April,Dry,Rhipicephalus,guilhoni,0,Senegal,bandia,"Bandia, Senegal",,,,
415,914,vec_914,1988,May,Dry,Hyalomma,truncatum,0,Senegal,bandia,"Bandia, Senegal",,,,
415,915,vec_915,1988,May,Dry,Rhipicephalus,guilhoni,0,Senegal,bandia,"Bandia, Senegal",,,,
415,916,vec_916,1988,June,Rainy,Hyalomma,truncatum,0,Senegal,bandia,"Bandia, Senegal",,,,
415,917,vec_917,1988,June,Rainy,Rhipicephalus,guilhoni,0,Senegal,bandia,"Bandia, Senegal",,,,
415,918,vec_918,1988,July,Rainy,Hyalomma,truncatum,0,Senegal,bandia,"Bandia, Senegal",,,,
415,919,vec_919,1988,July,Rainy,Rhipicephalus,guilhoni,0,Senegal,bandia,"Bandia, Senegal",,,,
415,920,vec_920,1988,August,Rainy,Hyalomma,truncatum,0,Senegal,bandia,"Bandia, Senegal",,,,
415,921,vec_921,1988,August,Rainy,Rhipicephalus,guilhoni,0,Senegal,bandia,"Bandia, Senegal",,,,
415,922,vec_922,1987,May,Dry,Hyalomma,truncatum,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,923,vec_923,1987,May,Dry,Rhipicephalus,guilhoni,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,924,vec_924,1987,June,Rainy,Hyalomma,truncatum,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,925,vec_925,1987,June,Rainy,Rhipicephalus,guilhoni,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,926,vec_926,1987,July,Rainy,Hyalomma,truncatum,2,Senegal,yonofere,"Yonofere, Senegal",,,,
415,927,vec_927,1987,July,Rainy,Rhipicephalus,sulcatus,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,928,vec_928,1987,August,Rainy,Hyalomma,truncatum,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,929,vec_929,1987,August,Rainy,Rhipicephalus,guilhoni,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,930,vec_930,1987,September,Rainy,Hyalomma,truncatum,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,931,vec_931,1987,September,Rainy,Rhipicephalus,guilhoni,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,932,vec_932,1987,October,Rainy,Hyalomma,truncatum,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,933,vec_933,1987,October,Rainy,Rhipicephalus,guilhoni,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,934,vec_934,1987,November,Rainy,Hyalomma,truncatum,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,935,vec_935,1987,November,Rainy,Rhipicephalus,guilhoni,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,936,vec_936,1987,December,Rainy,Hyalomma,truncatum,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,937,vec_937,1987,December,Rainy,Rhipicephalus,guilhoni,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,938,vec_938,1988,January,Dry,Hyalomma,truncatum,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,939,vec_939,1988,January,Dry,Rhipicephalus,guilhoni,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,940,vec_940,1988,February,Dry,Hyalomma,truncatum,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,941,vec_941,1988,February,Dry,Rhipicephalus,guilhoni,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,942,vec_942,1988,March,Dry,Hyalomma,truncatum,0,Senegal,yonofere,"Yonofere, Senegal",,,,
415,943,vec_943,1988,March,Dry,Rhipicephalus,guilhoni,0,Senegal,yonofere,"Yonofere, Senegal",,,,
416,944,vec_944,,August_to_october,Rainy,Culex,sp.,22623,Gambia,walikunda,"Walikunda, Gambia",,,,
416,945,vec_945,,August_to_october,Rainy,Mansonia,sp.,138910,Gambia,walikunda,"Walikunda, Gambia",,,,
441,946,vec_946,1989,April,Dry,Hyalomma,truncatum,19,Senegal,bandia,"Bandia, Senegal",,,,
