study_id,reservoir_id,reservoir_id_new,year,month,season,genus,species,common_name,sample_size,country,location_name,full_location_name,topography,ecoregion,gps_latitude,gps_longitude
140,1420,res_1420,1984_1995,All_months,Both,,,Goat,4042,Senegal,kaymor,"Kaymor, Senegal",,,,
140,1421,res_1421,1984_1995,All_months,Both,,,Goat,4143,Senegal,kolda,"Kolda, Senegal",,,,
140,1422,res_1422,1984_1995,All_months,Both,,,Sheep,6923,Senegal,louga,"Louga, Senegal",,,,
140,1423,res_1423,1984_1995,All_months,Both,,,Sheep,2087,Senegal,kaymor,"Kaymor, Senegal",,,,
140,1424,res_1424,1984_1995,All_months,Both,,,Sheep,3462,Senegal,kolda,"Kolda, Senegal",,,,
141,1425,res_1425,1972,August_to_september,Rainy,,,Chicken,3,Gambia,keneba,"Keneba, Gambia",,,,
141,1426,res_1426,1972,August_to_september,Rainy,,,Goat,1,Gambia,keneba,"Keneba, Gambia",,,,
141,1427,res_1427,1976,October,Rainy,,,Cattle,1,Gambia,keneba,"Keneba, Gambia",,,,
141,1428,res_1428,1976,October,Rainy,,,Goat,2,Gambia,keneba,"Keneba, Gambia",,,,
144,1429,res_1429,1975_1976,All_months,Both,,,Non_migratory_birds,809,Senegal,dakar,"Dakar, Senegal",,,,
145,1430,res_1430,1991,June,Dry,Mastomys,huberti,,9,Senegal,betanti,"Betanti, Senegal",,,,
145,1431,res_1431,1991,June,Dry,Mastomys,huberti,,24,Senegal,terema,"Terema, Senegal",,,,
145,1432,res_1432,1991,June,Dry,Mastomys,huberti,,16,Senegal,niayes,"Niayes, Senegal",,,,
145,1433,res_1433,1991,June,Dry,Mastomys,huberti,,69,Senegal,richard_toll,"Richard Toll, Senegal",,,,
154,1434,res_1434,1989,November,Dry,,,Cattle,2206,Gambia,bansang,"Bansang, Gambia",,,,
154,1435,res_1435,1989,December,Dry,,,Cattle,2203,Gambia,bansang,"Bansang, Gambia",,,,
154,1436,res_1436,1990,January,Dry,,,Cattle,1184,Gambia,bansang,"Bansang, Gambia",,,,
154,1437,res_1437,1990,February,Dry,,,Cattle,1135,Gambia,bansang,"Bansang, Gambia",,,,
154,1438,res_1438,1990,March,Dry,,,Cattle,994,Gambia,bansang,"Bansang, Gambia",,,,
154,1439,res_1439,1990,April,Dry,,,Cattle,365,Gambia,bansang,"Bansang, Gambia",,,,
154,1440,res_1440,1990,May,Dry,,,Cattle,0,Gambia,bansang,"Bansang, Gambia",,,,
154,1441,res_1441,1990,June,Rainy,,,Cattle,639,Gambia,bansang,"Bansang, Gambia",,,,
154,1442,res_1442,1990,July,Rainy,,,Cattle,883,Gambia,bansang,"Bansang, Gambia",,,,
154,1443,res_1443,1990,August,Rainy,,,Cattle,1011,Gambia,bansang,"Bansang, Gambia",,,,
154,1444,res_1444,1990,September,Rainy,,,Cattle,1217,Gambia,bansang,"Bansang, Gambia",,,,
154,1445,res_1445,1990,October,Rainy,,,Cattle,1047,Gambia,bansang,"Bansang, Gambia",,,,
154,1446,res_1446,1989,November,Dry,,,Cattle,292,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1447,res_1447,1989,December,Dry,,,Cattle,1277,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1448,res_1448,1990,January,Dry,,,Cattle,2768,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1449,res_1449,1990,February,Dry,,,Cattle,4581,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1450,res_1450,1990,March,Dry,,,Cattle,4036,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1451,res_1451,1990,April,Dry,,,Cattle,4559,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1452,res_1452,1990,May,Dry,,,Cattle,4945,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1453,res_1453,1990,June,Rainy,,,Cattle,3859,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1454,res_1454,1990,July,Rainy,,,Cattle,312,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1455,res_1455,1990,August,Rainy,,,Cattle,171,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1456,res_1456,1990,September,Rainy,,,Cattle,163,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
154,1457,res_1457,1990,October,Rainy,,,Cattle,182,Gambia,niamina_east,"Niamina East, Gambia",,,13.66475699,-14.9829694
161,1458,res_1458,2000,March_to_april,Dry,Papio,papio,Guinea_baboon,1,Senegal,mount_assirick,"Mount Assirick, Senegal",,,,
165,1459,res_1459,1991,September,Rainy,Mastomys,erythroleucus,,73,Senegal,dielmon,"Dielmon, Senegal",,,,
165,1460,res_1460,1991,September,Rainy,Arvicanthis,niloticus,,8,Senegal,dielmon,"Dielmon, Senegal",,,,
165,1461,res_1461,1991,September,Rainy,Rattus,rattus,Black_rat,1,Senegal,dielmon,"Dielmon, Senegal",,,,
166,1462,res_1462,1988,,,,,Cattle,1,Gambia,keneba,"Keneba, Gambia",,,,
166,1463,res_1463,1988,,,,,Cattle,1,Gambia,sambel_kunda,"Sambel Kunda, Gambia",,,,
166,1464,res_1464,1988,,,,,Cattle,1,Gambia,fugga,"Fugga, Gambia",,,,
167,1465,res_1465,1991,August_to_november,Both,,,Cattle,50,Gambia,kerr_serign,"Kerr Serign, Gambia",,,,
171,1466,res_1466,1984_1986,All_months,Both,Mastomys,natalensis,,24,Senegal,dakar,"Dakar, Senegal",,,,
171,1467,res_1467,1989,All_months,Both,Mastomys,natalensis,,8,Senegal,mbour,"Mbour, Senegal",,,,
171,1468,res_1468,1990_1994,All_months,Both,Mastomys,natalensis,,40,Senegal,dakar,"Dakar, Senegal",,,,
171,1469,res_1469,,,,Mastomys,natalensis,,35,Senegal,kedougou,"Kedougou, Senegal",,,,
171,1470,res_1470,,,,Mastomys,natalensis,,35,Senegal,bransan,"Bransan, Senegal",,,,
181,1471,res_1471,2000,March_to_april,Dry,Papio,papio,,1,Senegal,mount_assirick,"Mount Assirick, Senegal",,,,
181,1472,res_1472,2000,March_to_april,Dry,Pan,troglodytes,,1,Senegal,mount_assirick,"Mount Assirick, Senegal",,,,
187,1473,res_1473,2001_2002,All_months,Both,,,Goat,53,Senegal,niakhar,"Niakhar, Senegal",,,,
187,1474,res_1474,2001_2002,All_months,Both,,,Sheep,42,Senegal,niakhar,"Niakhar, Senegal",,,,
187,1475,res_1475,2001_2002,All_months,Both,,,Horse,10,Senegal,niakhar,"Niakhar, Senegal",,,,
187,1476,res_1476,2001_2002,All_months,Both,,,Asine,7,Senegal,niakhar,"Niakhar, Senegal",,,,
187,1477,res_1477,2001_2002,All_months,Both,,,Porcine,6,Senegal,niakhar,"Niakhar, Senegal",,,,
187,1478,res_1478,2001_2002,All_months,Both,,,Canine,3,Senegal,niakhar,"Niakhar, Senegal",,,,
187,1479,res_1479,2001_2002,All_months,Both,,,Goat,9,Senegal,dakar,"Dakar, Senegal",,,,
187,1480,res_1480,2001_2002,All_months,Both,,,Sheep,19,Senegal,dakar,"Dakar, Senegal",,,,
193,1481,res_1481,1995,January_to_may,Dry,,,Cattle,80,Gambia,keneba,"Keneba, Gambia",,,,
194,1482,res_1482,1996,,Rainy,,,Goat,146,Gambia,niamina_east,"Niamina East, Gambia",,,13.66660414,-14.96665598
194,1483,res_1483,1996_1997,,Dry,,,Goat,119,Gambia,niamina_east,"Niamina East, Gambia",,,13.66660414,-14.96665598
194,1484,res_1484,1997,,Rainy,,,Goat,226,Gambia,niamina_east,"Niamina East, Gambia",,,13.66660414,-14.96665598
194,1485,res_1485,1997_1998,,Dry,,,Goat,122,Gambia,niamina_east,"Niamina East, Gambia",,,13.66660414,-14.96665598
194,1486,res_1486,1998,,Rainy,,,Goat,120,Gambia,niamina_east,"Niamina East, Gambia",,,13.66660414,-14.96665598
194,1487,res_1487,1996_1997,January_to_may,Dry,,,Sheep,82,Gambia,niamina_east,"Niamina East, Gambia",,,13.66660414,-14.96665598
194,1488,res_1488,1997,,Rainy,,,Sheep,132,Gambia,niamina_east,"Niamina East, Gambia",,,13.66660414,-14.96665598
194,1489,res_1489,1997_1998,,Dry,,,Sheep,75,Gambia,niamina_east,"Niamina East, Gambia",,,13.66660414,-14.96665598
203,1490,res_1490,1995_2002,All_months,Both,,,Horse,2113,Gambia,sololo,"Sololo, Gambia",,,,
203,1491,res_1491,1995_2002,All_months,Both,,,Donkey,172,Gambia,sololo,"Sololo, Gambia",,,,
203,1492,res_1492,1995_2002,All_months,Both,,,Equine,2285,Gambia,sololo,"Sololo, Gambia",,,,
209,1493,res_1493,2019,All_months,Both,Pan,troglodytes,Chimpanzee,1,Senegal,bandafassi,"Bandafassi, Senegal",,,,
213,1494,res_1494,2011,December,Dry,Pan,troglodytes,Chimpanzee,1,Senegal,fongolimbi,"Fongolimbi, Senegal",,,,
218,1495,res_1495,2017,All_months,Both,,,Cattle,99,Senegal,dakar,"Dakar, Senegal",,,,
218,1496,res_1496,2017,All_months,Both,,,Sheep,462,Senegal,dakar,"Dakar, Senegal",,,,
219,1497,res_1497,2007,All_months,Both,,,Small_ruminants,10,Gambia,kerr_serign,"Kerr Serign, Gambia",,,,
219,1498,res_1498,2007,All_months,Both,,,Small_ruminants,8,Gambia,giboro_kuta,"Giboro Kuta, Gambia",,,,
219,1499,res_1499,2007,All_months,Both,,,Small_ruminants,10,Gambia,tumani_tenda,"Tumani Tenda, Gambia",,,,
219,1500,res_1500,2007,All_months,Both,,,Small_ruminants,10,Gambia,mandinaba,"Mandinaba, Gambia",,,,
219,1501,res_1501,2007,All_months,Both,,,Small_ruminants,12,Gambia,brefet,"Brefet, Gambia",,,,
219,1502,res_1502,2007,All_months,Both,,,Small_ruminants,10,Gambia,keneba,"Keneba, Gambia",,,,
219,1503,res_1503,2007,All_months,Both,,,Small_ruminants,10,Gambia,burong,"Burong, Gambia",,,,
219,1504,res_1504,2007,All_months,Both,,,Small_ruminants,10,Gambia,kollikunda,"Kollikunda, Gambia",,,,
219,1505,res_1505,2007,All_months,Both,,,Small_ruminants,10,Gambia,mbappa_ba,"Mbappa Ba, Gambia",,,,
219,1506,res_1506,2007,All_months,Both,,,Small_ruminants,10,Gambia,mbappa_mariga,"Mbappa Mariga, Gambia",,,,
219,1507,res_1507,2007,All_months,Both,,,Small_ruminants,10,Gambia,yorro_beri_kunda,"Yorro Beri Kunda, Gambia",,,,
219,1508,res_1508,2007,All_months,Both,,,Small_ruminants,10,Gambia,sare_sofi,"Sare Sofi, Gambia",,,,
219,1509,res_1509,2007,All_months,Both,,,Small_ruminants,0,Gambia,mamud_fana,"Mamud Fana, Gambia",,,,
219,1510,res_1510,2007,All_months,Both,,,Small_ruminants,10,Gambia,jimballa_kerr_malick,"Jimballa Kerr Malick, Gambia",,,,
219,1511,res_1511,2007,All_months,Both,,,Small_ruminants,10,Gambia,kulkullay,"Kulkullay, Gambia",,,,
219,1512,res_1512,2007,All_months,Both,,,Small_ruminants,10,Gambia,sare_demba_torro,"Sare Demba Torro, Gambia",,,,
224,1513,res_1513,2017,June,Rainy,Chlorocebus,sabaeus,Green_monkey,5,Gambia,bijilo_national_park,"Bijilo National Park, Gambia",,,,
224,1514,res_1514,2017,June,Rainy,Chlorocebus,sabaeus,Green_monkey,5,Gambia,abuko_nature_reserve,"Abuko Nature Reserve, Gambia",,,,
224,1515,res_1515,2017,June,Rainy,Papio,papio,Guinea_baboon,2,Gambia,abuko_nature_reserve,"Abuko Nature Reserve, Gambia",,,,
224,1516,res_1516,2017,June,Rainy,Piliocolobus,badius,,1,Gambia,abuko_nature_reserve,"Abuko Nature Reserve, Gambia",,,,
224,1517,res_1517,2017,June,Rainy,Papio,papio,Guinea_baboon,6,Gambia,river_gambia_national_park,"River Gambia National Park, Gambia",,,,
224,1518,res_1518,2017,June,Rainy,Piliocolobus,badius,,4,Gambia,river_gambia_national_park,"River Gambia National Park, Gambia",,,,
224,1519,res_1519,2017,June,Rainy,Erythrocebus,patas,Patas_monkey,1,Gambia,river_gambia_national_park,"River Gambia National Park, Gambia",,,,
224,1520,res_1520,2017,June,Rainy,Chlorocebus,sabaeus,Green_monkey,1,Gambia,river_gambia_national_park,"River Gambia National Park, Gambia",,,,
224,1521,res_1521,2017,June,Rainy,Piliocolobus,badius,,1,Gambia,kartong,"Kartong, Gambia",,,,
224,1522,res_1522,2017,June,Rainy,Chlorocebus,sabaeus,,3,Gambia,makasutu,"Makasutu, Gambia",,,,
224,1523,res_1523,2017,June,Rainy,Papio,papio,Guinea_baboon,7,Gambia,makasutu,"Makasutu, Gambia",,,,
224,1524,res_1524,2017,June,Rainy,Papio,papio,Guinea_baboon,7,Gambia,kiang_west_national_park,"Kiang West National Park, Gambia",,,,
226,1525,res_1525,2011_2013,All_months,Both,Pan,troglodytes,Chimpanzee,1,Senegal,kharakhena,"Kharakhena, Senegal",,,,
226,1526,res_1526,2011_2013,All_months,Both,Pan,troglodytes,Chimpanzee,1,Senegal,kharakhena,"Kharakhena, Senegal",,,,
233,1527,res_1527,2001,January,Dry,Mastomys,natalensis,,0,Senegal,bandafassi,"Bandafassi, Senegal",,,12.5397681,-12.2976694
233,1528,res_1528,2001,January,Dry,Mastomys,erythroleucus,,24,Senegal,bandafassi,"Bandafassi, Senegal",,,12.5397681,-12.2976694
233,1529,res_1529,2001,January,Dry,Mastomys,natalensis,,21,Senegal,bandafassi,"Bandafassi, Senegal",,,12.53884454,-12.31124906
233,1530,res_1530,2001,January,Dry,Mastomys,erythroleucus,,2,Senegal,bandafassi,"Bandafassi, Senegal",,,12.53884454,-12.31124906
233,1531,res_1531,2001,January,Dry,Mastomys,natalensis,,0,Senegal,bembou,"Bembou, Senegal",,,12.83248118,-11.87661541
233,1532,res_1532,2001,January,Dry,Mastomys,erythroleucus,,17,Senegal,bembou,"Bembou, Senegal",,,12.83248118,-11.87661541
233,1533,res_1533,2001,January,Dry,Mastomys,natalensis,,19,Senegal,benbou,"Benbou, Senegal",,,12.82846913,-11.87725195
233,1534,res_1534,2001,January,Dry,Mastomys,erythroleucus,,0,Senegal,benbou,"Benbou, Senegal",,,12.82846913,-11.87725195
233,1535,res_1535,2001,January,Dry,Mastomys,natalensis,,0,Senegal,ndebou,"Ndebou, Senegal",,,12.52178533,-12.3170371
233,1536,res_1536,2001,January,Dry,Mastomys,erythroleucus,,9,Senegal,ndebou,"Ndebou, Senegal",,,12.52178533,-12.3170371
233,1537,res_1537,2001,January,Dry,Mastomys,natalensis,,0,Senegal,diakhaby,"Diakhaby, Senegal",,,12.71845609,-11.98186663
233,1538,res_1538,2001,January,Dry,Mastomys,erythroleucus,,20,Senegal,diakhaby,"Diakhaby, Senegal",,,12.71845609,-11.98186663
233,1539,res_1539,2001,January,Dry,Mastomys,natalensis,,22,Senegal,diakhaby,"Diakhaby, Senegal",,,12.70748776,-11.97813793
233,1540,res_1540,2001,January,Dry,Mastomys,erythroleucus,,0,Senegal,diakhaby,"Diakhaby, Senegal",,,12.70748776,-11.97813793
233,1541,res_1541,2001,January,Dry,Mastomys,natalensis,,4,Senegal,fatick,"Fatick, Senegal",,,12.54906885,-12.20450232
233,1542,res_1542,2001,January,Dry,Mastomys,erythroleucus,,42,Senegal,fatick,"Fatick, Senegal",,,12.54906885,-12.20450232
233,1543,res_1543,2001,January,Dry,Mastomys,natalensis,,24,Senegal,fatick,"Fatick, Senegal",,,12.55642186,-12.20703677
233,1544,res_1544,2001,January,Dry,Mastomys,erythroleucus,,2,Senegal,fatick,"Fatick, Senegal",,,12.55642186,-12.20703677
233,1545,res_1545,2001,January,Dry,Mastomys,natalensis,,0,Senegal,ibel,"Ibel, Senegal",,,12.5149928,-12.3323039
233,1546,res_1546,2001,January,Dry,Mastomys,erythroleucus,,26,Senegal,ibel,"Ibel, Senegal",,,12.5149928,-12.3323039
233,1547,res_1547,2001,January,Dry,Mastomys,natalensis,,0,Senegal,kedougou,"Kedougou, Senegal",,,12.56681218,-12.16020334
233,1548,res_1548,2001,January,Dry,Mastomys,erythroleucus,,23,Senegal,kedougou,"Kedougou, Senegal",,,12.56681218,-12.16020334
233,1549,res_1549,2001,January,Dry,Mastomys,natalensis,,13,Senegal,kedougou,"Kedougou, Senegal",,,12.56064577,-12.1750332
233,1550,res_1550,2001,January,Dry,Mastomys,erythroleucus,,0,Senegal,kedougou,"Kedougou, Senegal",,,12.56064577,-12.1750332
233,1551,res_1551,2001,January,Dry,Mastomys,natalensis,,22,Senegal,ndebou,"Ndebou, Senegal",,,12.51645181,-12.3810956
233,1552,res_1552,2001,January,Dry,Mastomys,erythroleucus,,0,Senegal,ndebou,"Ndebou, Senegal",,,12.51645181,-12.3810956
233,1553,res_1553,2001,January,Dry,Mastomys,natalensis,,0,Senegal,ngary,"Ngary, Senegal",,,12.63235271,-12.24783352
233,1554,res_1554,2001,January,Dry,Mastomys,erythroleucus,,31,Senegal,ngary,"Ngary, Senegal",,,12.63235271,-12.24783352
233,1555,res_1555,2001,January,Dry,Mastomys,natalensis,,23,Senegal,ngary,"Ngary, Senegal",,,12.6345182,-12.25018295
233,1556,res_1556,2001,January,Dry,Mastomys,erythroleucus,,2,Senegal,ngary,"Ngary, Senegal",,,12.6345182,-12.25018295
233,1557,res_1557,2001,January,Dry,Mastomys,natalensis,,0,Senegal,niemenike,"Niemenike, Senegal",,,12.87553522,-12.35307435
233,1558,res_1558,2001,January,Dry,Mastomys,erythroleucus,,19,Senegal,niemenike,"Niemenike, Senegal",,,12.87553522,-12.35307435
233,1559,res_1559,2001,January,Dry,Mastomys,natalensis,,25,Senegal,niemenike,"Niemenike, Senegal",,,12.88843548,-12.3551924
233,1560,res_1560,2001,January,Dry,Mastomys,erythroleucus,,4,Senegal,niemenike,"Niemenike, Senegal",,,12.88843548,-12.3551924
233,1561,res_1561,2001,January,Dry,Mastomys,natalensis,,0,Senegal,samekouta,"Samekouta, Senegal",,,12.60608834,-12.12413852
233,1562,res_1562,2001,January,Dry,Mastomys,erythroleucus,,22,Senegal,samekouta,"Samekouta, Senegal",,,12.60608834,-12.12413852
233,1563,res_1563,2001,January,Dry,Mastomys,natalensis,,25,Senegal,samekouta,"Samekouta, Senegal",,,12.60632441,-12.12949491
233,1564,res_1564,2001,January,Dry,Mastomys,erythroleucus,,2,Senegal,samekouta,"Samekouta, Senegal",,,12.60632441,-12.12949491
233,1565,res_1565,2001,January,Dry,Mastomys,natalensis,,0,Senegal,tonboronkoto,"Tonboronkoto, Senegal",,,12.7955767,-12.28767075
233,1566,res_1566,2001,January,Dry,Mastomys,erythroleucus,,18,Senegal,tonboronkoto,"Tonboronkoto, Senegal",,,12.7955767,-12.28767075
233,1567,res_1567,2001,January,Dry,Mastomys,natalensis,,22,Senegal,tonboronkoto,"Tonboronkoto, Senegal",,,12.79858112,-12.29483654
233,1568,res_1568,2001,January,Dry,Mastomys,erythroleucus,,1,Senegal,tonboronkoto,"Tonboronkoto, Senegal",,,12.79858112,-12.29483654
236,1569,res_1569,2012,,,,,Cattle,24,Senegal,dielmon,"Dielmon, Senegal",,,,
236,1570,res_1570,2012,,,,,Sheep,19,Senegal,dielmon,"Dielmon, Senegal",,,,
236,1571,res_1571,2012,,,,,Goat,39,Senegal,dielmon,"Dielmon, Senegal",,,,
236,1572,res_1572,2012,,,,,Cattle,32,Senegal,ndiop,"Ndiop, Senegal",,,,
236,1573,res_1573,2012,,,,,Sheep,24,Senegal,ndiop,"Ndiop, Senegal",,,,
236,1574,res_1574,2012,,,,,Goat,13,Senegal,ndiop,"Ndiop, Senegal",,,,
236,1575,res_1575,2012,,,,,Cattle,12,Senegal,elinkine,"Elinkine, Senegal",,,,
236,1576,res_1576,2012,,,,,Cattle,24,Senegal,mlomp,"Mlomp, Senegal",,,,
236,1577,res_1577,2012,,,,,Cattle,12,Senegal,oussouye,"Oussouye, Senegal",,,,
536,1578,res_1578,2013,June,Rainy,,,Sheep,136,Senegal,keur_momar_sarr,"Keur Momar Sarr, Senegal",,,15.5500012,-15.5800012
536,1579,res_1579,2014,June,Rainy,,,Cattle,47,Senegal,diop,"Diop, Senegal",,,13.40599988,-16.2159976
536,1580,res_1580,2014,June,Rainy,,,Cattle,15,Senegal,keur_momar_sarr,"Keur Momar Sarr, Senegal",,,15.5500012,-15.5800012
536,1581,res_1581,2014,June,Rainy,,,Goat,29,Senegal,keur_momar_sarr,"Keur Momar Sarr, Senegal",,,15.5500012,-15.5800012
536,1582,res_1582,2014,June,Rainy,,,Equine,64,Senegal,keur_momar_sarr,"Keur Momar Sarr, Senegal",,,15.5500012,-15.5800012
536,1583,res_1583,2014,June,Rainy,,,Dog,64,Senegal,keur_momar_sarr,"Keur Momar Sarr, Senegal",,,15.5500012,-15.5800012
536,1584,res_1584,2014,June,Rainy,,,Dog,78,Senegal,oussouye,"Oussouye, Senegal",,,12.29138768,-16.32528288
244,1585,res_1585,2018_2020,All_months,Both,,,Small_ruminants,62,Senegal,dakar,"Dakar, Senegal",,,,
244,1586,res_1586,2018_2020,All_months,Both,,,Small_ruminants,40,Senegal,diourbel,"Diourbel, Senegal",,,,
244,1587,res_1587,2018_2020,All_months,Both,,,Small_ruminants,71,Senegal,fatick,"Fatick, Senegal",,,,
244,1588,res_1588,2018_2020,All_months,Both,,,Small_ruminants,91,Senegal,kaffrine,"Kaffrine, Senegal",,,,
244,1589,res_1589,2018_2020,All_months,Both,,,Small_ruminants,82,Senegal,kaolack,"Kaolack, Senegal",,,,
244,1590,res_1590,2018_2020,All_months,Both,,,Small_ruminants,133,Senegal,kedougou,"Kedougou, Senegal",,,,
244,1591,res_1591,2018_2020,All_months,Both,,,Small_ruminants,359,Senegal,kolda,"Kolda, Senegal",,,,
244,1592,res_1592,2018_2020,All_months,Both,,,Small_ruminants,40,Senegal,louga,"Louga, Senegal",,,,
244,1593,res_1593,2018_2020,All_months,Both,,,Small_ruminants,98,Senegal,matam,"Matam, Senegal",,,,
244,1594,res_1594,2018_2020,All_months,Both,,,Small_ruminants,97,Senegal,saint_louis,"Saint Louis, Senegal",,,,
244,1595,res_1595,2018_2020,All_months,Both,,,Small_ruminants,71,Senegal,sedhiou,"Sedhiou, Senegal",,,,
244,1596,res_1596,2018_2020,All_months,Both,,,Small_ruminants,72,Senegal,tamba,"Tamba, Senegal",,,,
244,1597,res_1597,2018_2020,All_months,Both,,,Small_ruminants,105,Senegal,thies,"Thies, Senegal",,,,
244,1598,res_1598,2018_2020,All_months,Both,,,Small_ruminants,88,Senegal,ziguinchor,"Ziguinchor, Senegal",,,,
254,1599,res_1599,1990,All_months,Both,Arvicanthis,niloticus,,2,Senegal,nema_nding,"Nema Nding, Senegal",,,,
254,1600,res_1600,1990,All_months,Both,Arvicanthis,niloticus,,2,Senegal,cassamance_national_park,"Cassamance National Park, Senegal",,,,
254,1601,res_1601,1990,All_months,Both,Arvicanthis,niloticus,,1,Senegal,bransan,"Bransan, Senegal",,,,
254,1602,res_1602,1990,All_months,Both,Arvicanthis,niloticus,,1,Senegal,richard_toll,"Richard Toll, Senegal",,,,
254,1603,res_1603,1990,All_months,Both,Dasymys,incomtus,,1,Senegal,retba_lake,"Retba Lake, Senegal",,,,
254,1604,res_1604,1990,All_months,Both,Dasymys,incomtus,,1,Senegal,cassamance_national_park,"Cassamance National Park, Senegal",,,,
254,1605,res_1605,1990,All_months,Both,Mus,musculus,,1,Senegal,dakar,"Dakar, Senegal",,,,
254,1606,res_1606,1990,All_months,Both,Mus,musculus,,1,Senegal,richard_toll,"Richard Toll, Senegal",,,,
254,1607,res_1607,1990,All_months,Both,Myomys,daltoni,,1,Senegal,missirah,"Missirah, Senegal",,,,
254,1608,res_1608,1990,All_months,Both,Myomys,daltoni,,1,Senegal,niokolo_koba,"Niokolo Koba, Senegal",,,,
254,1609,res_1609,1990,All_months,Both,Myomys,daltoni,,1,Senegal,cassamance_national_park,"Cassamance National Park, Senegal",,,,
254,1610,res_1610,1990,All_months,Both,Myomys,daltoni,,1,Senegal,nema_nding,"Nema Nding, Senegal",,,,
254,1611,res_1611,1990,All_months,Both,Praomys,tullbergi,,1,Senegal,diatakounda,"Diatakounda, Senegal",,,,
254,1612,res_1612,1990,All_months,Both,Rattus,rattus,,1,Senegal,kabrousse,"Kabrousse, Senegal",,,,
254,1613,res_1613,1990,All_months,Both,Rattus,rattus,,1,Senegal,mbaouane,"Mbaouane, Senegal",,,,
254,1614,res_1614,1990,All_months,Both,Uranomys,ruddi,,1,Senegal,niokolo_koba,"Niokolo Koba, Senegal",,,,
254,1615,res_1615,1990,All_months,Both,Uranomys,ruddi,,1,Senegal,cassamance_national_park,"Cassamance National Park, Senegal",,,,
254,1616,res_1616,1990,All_months,Both,Desmodilliscus,braueri,,2,Senegal,djoudj_national_bird_sanctuary,"Djoudj National Bird Sanctuary, Senegal",,,,
254,1617,res_1617,1990,All_months,Both,Gerbilliscus,henleyi,,1,Senegal,djoudj_national_bird_sanctuary,"Djoudj National Bird Sanctuary, Senegal",,,,
254,1618,res_1618,1990,All_months,Both,Gerbilliscus,henleyi,,1,Senegal,richard_toll,"Richard Toll, Senegal",,,,
254,1619,res_1619,1990,All_months,Both,Gerbilliscus,pyrandium,,1,Senegal,djoudj_national_bird_sanctuary,"Djoudj National Bird Sanctuary, Senegal",,,,
254,1620,res_1620,1990,All_months,Both,Jaculus,jaculus,,1,Senegal,djoudj_national_bird_sanctuary,"Djoudj National Bird Sanctuary, Senegal",,,,
254,1621,res_1621,1990,All_months,Both,Cricetomys,gambianus,,1,Senegal,keur_moussa,"Keur Moussa, Senegal",,,,
254,1622,res_1622,1990,All_months,Both,Thryonomys,swinderianus,,1,Senegal,cassamance_national_park,"Cassamance National Park, Senegal",,,,
271,1623,res_1623,2013_2014,June_to_may,Both,,,Cattle,99,Senegal,dakar,"Dakar, Senegal",,,,
271,1624,res_1624,2013_2014,June_to_may,Both,,,Sheep,462,Senegal,dakar,"Dakar, Senegal",,,,
276,1625,res_1625,1986_1987,All_months,Both,,,Cattle,1,Gambia,missira_gmb,"Missira Gmb, Gambia",,,,
276,1626,res_1626,1986_1987,All_months,Both,,,Sheep,1,Gambia,missira_gmb,"Missira Gmb, Gambia",,,,
276,1627,res_1627,1986_1987,All_months,Both,,,Goat,1,Gambia,missira_gmb,"Missira Gmb, Gambia",,,,
290,1628,res_1628,1986_1987,All_months,Both,,,Sheep,1,Gambia,gunjur,"Gunjur, Gambia",,,,
290,1629,res_1629,1986_1987,All_months,Both,,,Goat,1,Gambia,gunjur,"Gunjur, Gambia",,,,
290,1630,res_1630,1986_1987,All_months,Both,,,Cattle,1,Gambia,gunjur,"Gunjur, Gambia",,,,
290,1631,res_1631,1986_1987,All_months,Both,,,Equine,1,Gambia,gunjur,"Gunjur, Gambia",,,,
290,1632,res_1632,1986_1987,All_months,Both,,,Sheep,1,Gambia,pirang,"Pirang, Gambia",,,,
290,1633,res_1633,1986_1987,All_months,Both,,,Goat,1,Gambia,pirang,"Pirang, Gambia",,,,
290,1634,res_1634,1986_1987,All_months,Both,,,Cattle,1,Gambia,pirang,"Pirang, Gambia",,,,
290,1635,res_1635,1986_1987,All_months,Both,,,Equine,1,Gambia,pirang,"Pirang, Gambia",,,,
290,1636,res_1636,1986_1987,All_months,Both,,,Sheep,1,Gambia,keneba,"Keneba, Gambia",,,,
290,1637,res_1637,1986_1987,All_months,Both,,,Goat,1,Gambia,keneba,"Keneba, Gambia",,,,
290,1638,res_1638,1986_1987,All_months,Both,,,Cattle,1,Gambia,keneba,"Keneba, Gambia",,,,
